session_id,partner_key,dispatch_date,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_cost,delivery_rating
11774,PRTN-105,25-04-2024,same day,central,hot,142.0,4.63,no,delivered,823.89,4
11775,PRTN-109,22-04-2024,standard,south,clear,59.0,42.69,no,delivered,423.07,3
11778,PRTN-381,12-07-2024,same day,west,clear,77.6,3.09,no,delivered,497.27,5
11780,PRTN-468,28-01-2024,two day,central,hot,252.1,29.72,no,delivered,1349.66,5
11781,PRTN-153,05-02-2024,express,west,hot,208.5,44.49,yes,delayed,1225.97,3
11782,PRTN-477,28-05-2024,same day,central,stormy,283.5,47.93,yes,delayed,1632.7206,2
11799,PRTN-007,09-06-2024,two day,central,foggy,273.3,35.49,no,delivered,1472.97,3
11802,PRTN-011,06-05-2024,two day,north,stormy,48.3,43.6,no,delivered,372.3,5
11804,PRTN-458,18-01-2024,two day,north,rainy,156.2,13.87,no,delivered,822.61,5
11812,PRTN-204,27-12-2024,standard,central,clear,266.1,27.17,no,delivered,1412.01,4
11815,PRTN-348,14-06-2024,standard,east,clear,237.2,10.67,no,delivered,1218.01,5
11817,PRTN-177,07-02-2024,same day,north,stormy,42.2,1.18,no,delivered,314.54,5
11827,PRTN-431,06-01-2024,two day,south,stormy,74.0,27.51,no,delivered,452.53,4
11836,PRTN-477,13-05-2024,standard,north,cold,102.5,26.72,no,delivered,592.66,4
11839,PRTN-294,07-02-2024,express,east,hot,133.9,16.89,yes,delayed,770.17,2
11848,PRTN-294,01-02-2024,same day,central,cold,18.3,40.88,no,delivered,314.14,4
11852,PRTN-020,17-09-2024,same day,east,cold,158.0,8.56,no,delivered,915.68,5
11860,PRTN-023,21-11-2024,standard,south,foggy,285.7,20.84,no,delivered,1491.02,3
11862,PRTN-079,10-01-2024,standard,east,stormy,255.1,4.83,no,delivered,1289.99,5
11864,PRTN-477,17-05-2024,two day,south,rainy,243.2,21.05,no,delivered,1279.15,5
11865,PRTN-108,17-07-2024,standard,north,hot,50.4,24.29,no,delivered,324.87,4
11868,PRTN-205,12-11-2024,standard,north,rainy,188.3,6.57,no,delivered,961.21,4
11869,PRTN-382,09-11-2024,express,north,cold,38.3,15.72,no,delivered,288.66,5
11875,PRTN-128,29-11-2024,express,south,cold,60.2,1.14,no,delivered,354.42,4
11876,PRTN-223,14-01-2024,express,central,stormy,277.3,8.78,yes,delayed,1462.84,2
11882,PRTN-461,05-02-2024,express,west,stormy,288.6,19.21,yes,delayed,1550.63,3
11889,PRTN-295,28-10-2024,same day,north,clear,208.5,48.75,no,delivered,1288.75,4
11893,PRTN-464,27-06-2024,standard,central,stormy,215.2,16.86,no,delivered,1126.58,5
11896,PRTN-111,02-06-2024,two day,west,clear,131.3,40.43,no,delivered,777.79,5
11901,PRTN-027,20-02-2024,standard,west,hot,153.4,12.91,no,delivered,805.73,5
11902,PRTN-320,09-07-2024,express,west,stormy,121.8,26.57,yes,delayed,738.71,3
11904,PRTN-054,27-05-2024,two day,west,rainy,175.5,16.01,no,delivered,925.53,4
11927,PRTN-108,19-06-2024,two day,west,rainy,72.4,40.54,no,delivered,483.62,5
11928,PRTN-381,11-06-2024,two day,west,clear,9.3,4.57,no,delivered,95.6674,4
11929,PRTN-420,12-10-2024,two day,north,stormy,55.2,42.96,no,delivered,404.88,5
11934,PRTN-328,25-04-2024,two day,central,cold,65.4,23.27,no,delivered,396.81,5
11938,PRTN-443,24-06-2024,same day,north,foggy,111.5,31.21,no,delivered,751.13,5
11941,PRTN-436,10-06-2024,same day,central,cold,83.8,38.27,no,delivered,633.81,5
11951,PRTN-316,28-03-2024,same day,north,rainy,176.9,19.94,no,delivered,1044.32,5
11959,PRTN-448,11-02-2024,standard,south,foggy,3.6,32.43,no,delivered,113.79,3
11960,PRTN-455,06-07-2024,standard,west,rainy,180.8,34.23,no,delivered,1006.69,5
11963,PRTN-428,14-05-2024,express,south,clear,7.9,11.67,yes,failed,124.51,1
11965,PRTN-067,13-06-2024,two day,east,clear,229.7,24.61,no,delivered,1222.33,4
11967,PRTN-269,05-09-2024,express,west,rainy,68.5,10.96,yes,delayed,425.38,3
11969,PRTN-420,17-10-2024,express,north,hot,17.9,48.68,yes,delayed,285.54,2
11972,PRTN-401,04-01-2024,express,east,cold,95.1,1.36,no,delivered,529.58,4
11977,PRTN-232,24-07-2024,two day,east,rainy,244.3,16.48,no,delivered,1270.94,4
11981,PRTN-186,15-04-2024,same day,west,stormy,269.4,22.55,yes,failed,1514.65,1
11988,PRTN-257,06-08-2024,standard,north,foggy,124.8,7.19,no,delivered,645.57,5
11990,PRTN-131,29-01-2024,standard,west,stormy,257.5,35.44,no,delivered,1393.82,4
11992,PRTN-148,15-01-2024,standard,south,rainy,96.4,8.5,no,delivered,507.5,3
12009,PRTN-284,30-08-2024,express,south,clear,243.5,37.55,no,delivered,1380.15,5
12010,PRTN-466,11-01-2024,same day,north,stormy,67.5,21.0,yes,delayed,500.5,3
12015,PRTN-006,25-04-2024,two day,central,foggy,255.0,18.76,no,delivered,1331.28,4
12031,PRTN-066,04-10-2024,standard,east,foggy,64.1,35.4,no,delivered,426.7,4
12033,PRTN-314,17-09-2024,express,west,clear,95.9,6.24,no,delivered,548.22,4
12035,PRTN-365,18-12-2024,standard,north,cold,224.4,49.11,no,delivered,1269.33,5
12039,PRTN-270,24-04-2024,standard,north,hot,257.0,49.52,no,delivered,1434.34,4
12049,PRTN-078,18-07-2024,two day,east,clear,229.5,21.01,no,delivered,1210.53,4
12053,PRTN-291,18-02-2024,two day,east,rainy,166.7,18.23,no,delivered,888.19,3
12055,PRTN-069,16-04-2024,two day,central,cold,46.4,18.89,no,delivered,288.67,4
12056,PRTN-292,25-01-2024,two day,central,clear,89.5,46.69,no,delivered,587.57,4
12059,PRTN-466,12-01-2024,same day,south,foggy,68.6,45.42,no,delivered,579.26,4
12061,PRTN-124,18-12-2024,same day,north,rainy,3.6,29.0,no,delivered,201.5,4
12062,PRTN-114,13-02-2024,same day,south,hot,240.4,17.91,no,delivered,1355.73,5
12076,PRTN-002,15-09-2024,express,south,clear,158.1,24.49,no,delivered,913.97,4
12080,PRTN-166,02-12-2024,same day,central,hot,64.4,33.53,no,delivered,522.59,4
12081,PRTN-234,19-09-2024,same day,central,foggy,228.8,26.91,yes,delayed,1324.73,2
12084,PRTN-057,21-09-2024,same day,west,stormy,278.6,47.01,yes,delayed,1632.7206,2
12085,PRTN-261,28-09-2024,two day,south,foggy,160.1,8.75,no,delivered,826.75,4
12086,PRTN-445,23-12-2024,same day,central,foggy,271.4,6.79,yes,delayed,1477.37,2
12101,PRTN-269,03-09-2024,same day,west,clear,234.4,4.85,yes,delayed,1286.55,2
12103,PRTN-428,02-05-2024,express,central,cold,268.7,19.22,yes,delayed,1451.16,2
12104,PRTN-331,03-07-2024,standard,north,foggy,125.2,5.68,no,delivered,643.04,5
12106,PRTN-363,17-10-2024,same day,west,foggy,205.1,2.95,yes,failed,1134.35,2
12124,PRTN-179,07-12-2024,express,central,rainy,198.5,15.15,yes,delayed,1087.95,2
12133,PRTN-182,17-08-2024,same day,north,foggy,259.9,35.98,yes,delayed,1507.44,3
12145,PRTN-418,31-05-2024,two day,central,foggy,143.0,49.52,no,delivered,863.86,4
12147,PRTN-392,05-09-2024,express,north,rainy,184.2,36.39,yes,delayed,1080.17,2
12151,PRTN-099,05-07-2024,standard,west,cold,263.5,41.15,no,delivered,1440.95,5
12152,PRTN-400,19-04-2024,express,north,foggy,282.3,12.51,yes,failed,1499.03,1
12155,PRTN-335,01-02-2024,same day,south,hot,182.9,3.26,no,delivered,1024.28,5
12157,PRTN-209,28-11-2024,standard,north,rainy,66.1,36.74,no,delivered,440.72,5
12160,PRTN-146,31-03-2024,same day,west,foggy,280.4,20.68,yes,delayed,1564.04,2
12161,PRTN-328,23-03-2024,express,east,clear,59.6,47.42,yes,delayed,490.26,2
12166,PRTN-355,30-12-2024,two day,north,clear,247.2,16.15,no,delivered,1284.45,5
12169,PRTN-168,02-06-2024,standard,east,stormy,78.9,38.08,no,delivered,508.74,3
12171,PRTN-019,18-04-2024,express,east,cold,214.0,6.33,no,delivered,1138.99,5
12172,PRTN-187,25-02-2024,same day,central,cold,147.6,40.38,no,delivered,959.14,4
12175,PRTN-367,16-01-2024,two day,west,clear,137.0,23.22,no,delivered,754.66,4
12180,PRTN-042,25-05-2024,express,west,cold,20.3,47.43,no,delivered,293.79,5
12184,PRTN-209,08-12-2024,standard,north,clear,248.6,39.51,no,delivered,1361.53,3
12186,PRTN-273,22-10-2024,express,north,rainy,92.7,22.2,yes,delayed,580.1,3
12188,PRTN-373,25-06-2024,express,south,hot,176.9,15.3,yes,delayed,980.4,3
12193,PRTN-114,07-03-2024,two day,central,rainy,27.1,29.09,no,delivered,222.77,5
12194,PRTN-258,28-02-2024,express,west,cold,246.8,12.21,yes,delayed,1320.63,2
12197,PRTN-141,24-02-2024,standard,west,hot,18.2,42.24,no,delivered,217.72,5
12202,PRTN-361,18-06-2024,same day,south,rainy,131.7,49.06,no,delivered,905.68,4
12204,PRTN-017,27-03-2024,two day,south,clear,133.7,17.99,no,delivered,722.47,5
12207,PRTN-414,30-08-2024,same day,east,hot,38.1,35.01,no,delivered,395.53,4
12210,PRTN-067,03-07-2024,express,east,rainy,56.6,35.22,yes,delayed,438.66,3
12212,PRTN-321,27-11-2024,express,central,foggy,57.1,42.85,yes,delayed,464.05,3
12218,PRTN-232,21-08-2024,express,west,stormy,135.7,28.03,yes,delayed,812.59,3
12223,PRTN-269,07-09-2024,same day,central,clear,53.1,28.58,no,delivered,451.24,3
12227,PRTN-059,20-11-2024,two day,south,foggy,40.3,19.66,no,delivered,260.48,4
12228,PRTN-040,03-03-2024,express,south,stormy,203.1,13.55,yes,delayed,1106.15,2
12233,PRTN-259,04-01-2024,standard,north,clear,73.2,23.67,no,delivered,437.01,5
12236,PRTN-370,20-12-2024,same day,south,cold,13.7,45.56,no,delivered,305.18,5
12247,PRTN-266,02-08-2024,two day,central,rainy,258.9,29.26,no,delivered,1382.28,5
12248,PRTN-173,07-09-2024,two day,north,hot,13.7,30.6,no,delivered,160.3,4
12252,PRTN-034,20-06-2024,express,north,stormy,154.4,33.82,yes,failed,923.46,2
12269,PRTN-470,17-11-2024,express,north,stormy,99.6,31.09,yes,delayed,641.27,3
12277,PRTN-056,31-07-2024,standard,central,foggy,266.8,23.28,no,delivered,1403.84,4
12278,PRTN-144,02-10-2024,same day,west,foggy,109.5,39.88,no,delivered,767.14,3
12283,PRTN-305,27-01-2024,standard,south,rainy,193.7,34.66,no,delivered,1072.48,3
12284,PRTN-086,10-10-2024,express,south,rainy,104.7,23.38,yes,delayed,643.64,3
12286,PRTN-427,09-09-2024,same day,south,stormy,287.1,17.04,yes,failed,1586.62,2
12291,PRTN-121,22-05-2024,express,north,clear,224.2,37.45,yes,delayed,1283.35,3
12292,PRTN-005,09-03-2024,standard,central,clear,72.9,2.06,no,delivered,370.68,4
12295,PRTN-176,22-11-2024,two day,north,rainy,21.3,13.14,no,delivered,145.92,4
12300,PRTN-458,04-01-2024,two day,north,hot,145.3,4.69,no,delivered,740.57,5
12304,PRTN-357,01-05-2024,same day,west,hot,233.8,8.53,no,delivered,1294.59,5
12311,PRTN-289,10-08-2024,same day,south,stormy,216.5,31.69,yes,failed,1277.57,1
12312,PRTN-152,12-09-2024,standard,central,foggy,111.0,1.19,no,delivered,558.57,4
12316,PRTN-072,08-03-2024,two day,north,hot,252.4,17.52,no,delivered,1314.56,3
12320,PRTN-190,20-02-2024,two day,east,hot,41.1,7.69,no,delivered,228.57,5
12323,PRTN-079,06-02-2024,express,east,rainy,138.8,32.52,yes,failed,841.56,2
12328,PRTN-467,02-10-2024,standard,west,hot,73.8,19.27,no,delivered,426.81,3
12336,PRTN-230,12-04-2024,express,central,rainy,81.2,8.21,yes,failed,480.63,1
12343,PRTN-358,30-08-2024,standard,north,stormy,291.3,37.13,no,delivered,1567.89,4
12348,PRTN-102,23-05-2024,same day,north,stormy,3.6,48.9,no,delivered,256.7,4
12349,PRTN-354,16-12-2024,express,north,foggy,95.9,26.14,yes,delayed,607.92,2
12356,PRTN-455,15-07-2024,two day,south,cold,31.7,3.61,no,delivered,169.33,5
12362,PRTN-412,31-10-2024,express,central,stormy,120.3,4.81,yes,delayed,665.93,2
12363,PRTN-189,01-09-2024,express,central,rainy,273.5,41.25,yes,delayed,1541.25,3
12365,PRTN-252,07-01-2024,express,south,cold,294.3,46.87,yes,delayed,1632.7206,3
12367,PRTN-443,05-07-2024,two day,north,hot,43.2,26.07,no,delivered,294.21,4
12382,PRTN-329,21-08-2024,same day,central,stormy,286.2,32.14,yes,delayed,1627.42,2
12390,PRTN-134,03-08-2024,express,east,stormy,180.2,26.91,yes,delayed,1031.73,2
12399,PRTN-247,01-06-2024,standard,east,hot,87.8,34.23,no,delivered,541.69,5
12401,PRTN-297,21-07-2024,standard,south,clear,258.7,27.26,no,delivered,1375.28,4
12402,PRTN-236,11-03-2024,two day,east,stormy,193.0,37.9,no,delivered,1078.7,4
12412,PRTN-236,14-02-2024,standard,west,cold,248.2,24.43,no,delivered,1314.29,4
12413,PRTN-030,18-07-2024,standard,east,hot,221.9,45.54,no,delivered,1246.12,5
12414,PRTN-333,19-09-2024,two day,north,cold,17.7,13.18,no,delivered,128.04,5
12417,PRTN-001,21-11-2024,express,central,cold,255.0,25.6,yes,failed,1401.8,1
12419,PRTN-434,18-10-2024,two day,east,hot,203.5,31.0,no,delivered,1110.5,4
12424,PRTN-236,22-02-2024,same day,east,hot,265.1,18.74,no,delivered,1481.72,5
12440,PRTN-202,22-03-2024,two day,north,stormy,162.6,30.79,no,delivered,905.37,5
12441,PRTN-155,08-12-2024,same day,south,clear,136.2,4.49,no,delivered,794.47,3
12445,PRTN-304,28-10-2024,two day,east,stormy,247.1,13.49,no,delivered,1275.97,5
12448,PRTN-074,15-04-2024,express,west,rainy,139.3,40.44,yes,delayed,867.82,3
12452,PRTN-097,26-08-2024,same day,south,clear,263.5,12.51,yes,delayed,1455.03,2
12457,PRTN-031,28-06-2024,same day,south,cold,41.2,27.62,no,delivered,388.86,3
12460,PRTN-140,18-01-2024,two day,north,stormy,191.2,32.75,no,delivered,1054.25,5
12464,PRTN-407,04-03-2024,express,central,foggy,297.1,43.44,yes,delayed,1632.7206,3
12465,PRTN-299,21-11-2024,express,west,foggy,3.6,42.13,yes,delayed,194.39,3
12473,PRTN-005,21-03-2024,express,central,hot,288.6,16.6,yes,delayed,1542.8,3
12478,PRTN-054,23-05-2024,standard,north,cold,191.5,14.38,no,delivered,1000.64,4
12483,PRTN-426,11-01-2024,express,east,hot,213.1,27.63,no,delivered,1198.39,3
12485,PRTN-372,11-06-2024,express,south,foggy,105.0,27.35,yes,delayed,657.05,2
12486,PRTN-328,07-04-2024,same day,south,foggy,56.1,14.97,no,delivered,425.41,5
12487,PRTN-365,11-12-2024,standard,central,stormy,218.6,14.88,no,delivered,1137.64,5
12496,PRTN-172,25-04-2024,standard,south,clear,293.4,24.54,no,delivered,1540.62,5
12497,PRTN-401,09-02-2024,same day,south,cold,4.6,23.73,no,delivered,194.19,5
12502,PRTN-009,28-02-2024,standard,west,rainy,41.5,1.91,no,delivered,213.23,5
12503,PRTN-389,04-11-2024,express,north,cold,223.3,47.13,no,delivered,1307.89,4
12506,PRTN-294,09-02-2024,standard,south,clear,232.3,45.09,no,delivered,1296.77,5
12507,PRTN-259,09-01-2024,same day,central,stormy,234.9,47.94,yes,delayed,1418.32,3
12512,PRTN-047,25-04-2024,same day,central,foggy,254.3,20.11,no,delivered,1431.83,3
12513,PRTN-255,25-06-2024,express,south,hot,134.0,28.22,no,delivered,804.66,5
12535,PRTN-309,18-11-2024,express,south,clear,172.4,45.6,no,delivered,1048.8,5
12536,PRTN-360,23-10-2024,standard,west,rainy,162.2,20.28,no,delivered,871.84,4
12539,PRTN-295,13-11-2024,express,south,stormy,92.8,35.92,yes,delayed,621.76,3
12542,PRTN-356,16-11-2024,two day,central,hot,122.0,42.84,no,delivered,738.52,4
12544,PRTN-405,27-03-2024,express,west,foggy,80.9,14.7,yes,delayed,498.6,3
12548,PRTN-289,30-07-2024,express,north,rainy,3.7,2.57,yes,delayed,95.6674,2
12549,PRTN-134,04-08-2024,two day,east,cold,116.0,21.88,no,delivered,645.64,4
12550,PRTN-236,21-03-2024,same day,east,rainy,13.6,3.89,no,delivered,179.67,4
12555,PRTN-074,09-04-2024,same day,south,stormy,205.5,43.84,no,delivered,1259.02,3
12556,PRTN-069,17-04-2024,same day,east,clear,127.7,38.88,no,delivered,855.14,4
12558,PRTN-061,30-08-2024,two day,west,clear,185.3,1.81,no,delivered,931.93,5
12559,PRTN-036,26-04-2024,same day,south,clear,100.0,21.54,no,delivered,664.62,5
12560,PRTN-125,16-06-2024,express,south,foggy,88.5,21.42,yes,delayed,556.76,3
12561,PRTN-366,30-07-2024,express,west,foggy,200.5,4.52,yes,delayed,1066.06,2
12569,PRTN-345,18-04-2024,same day,west,stormy,201.0,49.52,yes,delayed,1254.34,2
12570,PRTN-127,20-09-2024,standard,east,foggy,43.4,47.94,no,delivered,360.82,3
12574,PRTN-329,14-08-2024,two day,south,clear,36.9,10.33,no,delivered,215.49,5
12576,PRTN-347,13-01-2024,two day,north,cold,34.2,26.4,no,delivered,250.2,3
12581,PRTN-406,28-06-2024,standard,south,hot,205.6,37.17,no,delivered,1139.51,4
12582,PRTN-376,29-07-2024,express,north,foggy,278.2,43.24,yes,delayed,1570.72,2
12588,PRTN-222,29-04-2024,express,north,hot,257.7,2.94,yes,delayed,1347.32,3
12589,PRTN-328,11-04-2024,same day,central,stormy,10.3,47.96,no,delivered,295.38,5
12592,PRTN-278,08-11-2024,two day,north,cold,82.5,39.11,no,delivered,529.83,5
12595,PRTN-117,08-05-2024,express,west,rainy,246.5,7.87,yes,delayed,1306.11,2
12599,PRTN-288,15-05-2024,standard,west,foggy,174.5,19.86,no,delivered,932.08,4
12602,PRTN-380,16-07-2024,two day,south,foggy,51.2,19.77,no,delivered,315.31,4
12616,PRTN-441,09-10-2024,two day,north,hot,286.5,8.71,no,delivered,1458.63,4
12619,PRTN-013,29-07-2024,same day,north,stormy,44.6,24.44,no,delivered,396.32,5
12624,PRTN-146,13-04-2024,two day,west,clear,51.7,8.09,no,delivered,282.77,5
12625,PRTN-129,25-11-2024,express,east,hot,78.3,16.09,yes,delayed,489.77,3
12636,PRTN-178,21-02-2024,same day,east,rainy,9.3,40.92,no,delivered,269.26,5
12637,PRTN-228,12-08-2024,same day,west,foggy,65.6,42.28,no,delivered,554.84,4
12640,PRTN-065,07-02-2024,two day,south,rainy,41.3,46.15,no,delivered,344.95,5
12641,PRTN-132,10-04-2024,express,north,foggy,243.9,32.3,yes,delayed,1366.4,3
12644,PRTN-476,17-01-2024,same day,west,hot,148.5,44.01,no,delivered,974.53,5
12648,PRTN-103,06-12-2024,express,south,clear,196.6,28.78,no,delivered,1119.34,5
12652,PRTN-390,26-10-2024,same day,central,rainy,182.2,48.39,yes,delayed,1156.17,2
12662,PRTN-453,23-08-2024,two day,west,cold,170.9,23.3,no,delivered,924.4,4
12663,PRTN-412,15-10-2024,express,south,stormy,38.5,40.19,yes,delayed,363.07,2
12667,PRTN-029,11-07-2024,standard,west,clear,131.7,12.34,no,delivered,695.52,3
12668,PRTN-094,29-01-2024,standard,east,foggy,238.3,7.96,no,delivered,1215.38,4
12676,PRTN-421,02-05-2024,same day,north,cold,154.3,34.78,no,delivered,975.84,5
12678,PRTN-450,16-10-2024,express,west,stormy,31.7,28.71,yes,delayed,294.63,2
12685,PRTN-486,01-06-2024,same day,north,foggy,112.0,27.4,no,delivered,742.2,4
12686,PRTN-052,29-01-2024,same day,west,hot,211.1,9.38,no,delivered,1183.64,3
12695,PRTN-015,23-11-2024,same day,south,hot,102.4,41.88,no,delivered,737.64,5
12702,PRTN-204,09-12-2024,express,west,hot,243.0,46.46,no,delivered,1404.38,4
12705,PRTN-301,22-08-2024,express,south,rainy,270.4,12.91,yes,delayed,1440.73,3
12709,PRTN-382,13-10-2024,two day,central,cold,182.7,27.74,no,delivered,996.72,4
12710,PRTN-237,25-02-2024,express,north,foggy,31.4,16.05,yes,delayed,255.15,3
12720,PRTN-379,07-04-2024,standard,central,hot,191.7,14.2,no,delivered,1001.1,5
12723,PRTN-040,21-02-2024,two day,east,foggy,217.6,46.73,no,delivered,1228.19,3
12724,PRTN-302,28-03-2024,same day,north,clear,29.5,4.39,no,delivered,260.67,5
12730,PRTN-076,20-03-2024,same day,west,rainy,57.8,35.16,no,delivered,494.48,4
12733,PRTN-457,20-02-2024,two day,east,cold,205.2,45.05,no,delivered,1161.15,5
12736,PRTN-052,14-01-2024,two day,west,foggy,267.5,0.67,no,delivered,1338.19,3
12743,PRTN-131,02-01-2024,same day,west,clear,17.2,4.61,no,delivered,199.83,5
12745,PRTN-173,20-09-2024,standard,west,rainy,150.3,3.97,no,delivered,763.41,3
12746,PRTN-032,03-10-2024,same day,central,cold,167.9,12.12,no,delivered,975.86,3
12747,PRTN-246,16-07-2024,two day,central,stormy,194.7,2.71,no,delivered,981.63,3
12768,PRTN-442,06-10-2024,two day,west,stormy,84.6,23.68,no,delivered,494.04,3
12769,PRTN-216,07-05-2024,same day,east,clear,79.9,28.09,no,delivered,583.77,5
12773,PRTN-162,30-07-2024,standard,west,stormy,16.5,3.82,no,delivered,95.6674,4
12775,PRTN-277,28-02-2024,standard,west,cold,65.3,38.19,no,delivered,441.07,4
12777,PRTN-482,07-09-2024,same day,north,stormy,9.3,40.14,no,delivered,266.92,3
12779,PRTN-273,13-10-2024,express,south,foggy,198.5,15.97,yes,failed,1090.41,1
12786,PRTN-216,08-05-2024,same day,west,clear,123.3,23.55,no,delivered,787.15,4
12787,PRTN-051,11-02-2024,standard,central,foggy,70.2,49.52,no,delivered,500.07,4
12789,PRTN-355,25-11-2024,two day,south,clear,272.9,39.58,no,delivered,1483.24,4
12790,PRTN-095,17-05-2024,same day,west,stormy,35.4,12.94,yes,delayed,315.82,2
12797,PRTN-355,27-12-2024,standard,central,clear,22.3,15.34,no,delivered,157.52,4
12813,PRTN-126,19-01-2024,same day,north,clear,166.7,16.56,no,delivered,983.18,5
12818,PRTN-244,27-02-2024,express,central,hot,166.2,39.83,no,delivered,1000.49,5
12821,PRTN-131,30-01-2024,same day,west,hot,91.2,17.47,no,delivered,608.41,5
12830,PRTN-256,21-04-2024,two day,south,hot,17.3,40.48,no,delivered,207.94,5
12833,PRTN-111,13-05-2024,express,east,rainy,68.6,23.11,yes,delayed,462.33,3
12838,PRTN-471,21-12-2024,standard,central,hot,122.3,43.95,no,delivered,743.35,5
12841,PRTN-128,04-12-2024,same day,west,foggy,3.6,45.42,no,delivered,248.26,4
12851,PRTN-114,12-03-2024,standard,north,cold,194.2,23.76,no,delivered,1042.28,4
12855,PRTN-399,08-08-2024,express,west,cold,149.6,37.21,yes,delayed,909.63,2
12857,PRTN-053,01-10-2024,two day,south,foggy,189.1,32.33,no,delivered,1042.49,4
12858,PRTN-253,20-02-2024,same day,north,cold,293.8,15.38,no,delivered,1615.14,4
12864,PRTN-072,13-02-2024,express,north,stormy,214.6,18.57,yes,delayed,1178.71,2
12866,PRTN-090,07-10-2024,same day,east,foggy,179.4,40.17,no,delivered,1117.51,4
12870,PRTN-222,18-04-2024,same day,east,stormy,237.3,40.69,yes,delayed,1408.57,3
